Name,M1,M1_atom_number,M2,M2_atom_number,M3,M3_atom_number,Support ,Support_ID,M2_mol,M3_mol,M1_mol%,M2_mol%,M3_mol%,Temp,Total_flow,Ar_flow,CH4_flow,O2_flow,CT,CH4/O2,CH4_conv,C2y,C2H6y,C2H4y,COy,CO2y,C2s,C2H6s,C2H4s,COs,CO2s
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,15,6.0,7.7,1.3,0.50,6,4.50,3.70,1.62,2.08,3.67,1.85,82.22,36.00,46.22,81.56,41.11
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,20,8.0,10.3,1.7,0.38,6,8.62,3.49,1.65,1.84,2.84,1.47,40.49,19.14,21.35,32.95,17.05
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,10,7.0,2.0,1.0,0.75,2,24.73,5.25,1.69,3.56,10.18,7.73,21.23,6.83,14.40,41.16,31.26
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,15,10.5,3.0,1.5,0.50,2,21.34,5.05,1.89,3.16,8.65,4.93,23.66,8.86,14.81,40.53,23.10
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,20,14.0,4.0,2.0,0.38,2,15.28,4.77,1.96,2.81,6.37,3.33,31.22,12.83,18.39,41.69,21.79
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,10,7.0,2.3,0.8,0.75,3,15.67,4.48,1.74,2.74,5.12,4.00,28.59,11.10,17.49,32.67,25.53
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,15,10.5,3.4,1.1,0.50,3,11.75,3.56,1.78,1.78,3.31,2.42,30.30,15.15,15.15,28.17,20.60
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,20,14.0,4.5,1.5,0.38,3,7.30,3.04,1.59,1.45,2.73,1.82,41.64,21.78,19.86,37.40,24.93
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,10,7.0,2.4,0.6,0.75,4,10.64,3.74,1.72,2.02,3.40,2.84,35.15,16.17,18.98,31.95,26.69
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,15,10.5,3.6,0.9,0.50,4,8.64,2.87,1.44,1.43,3.36,1.96,33.22,16.67,16.55,38.89,22.69
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,20,14.0,4.8,1.2,0.38,4,6.56,2.59,1.47,1.12,1.27,1.40,39.48,22.41,17.07,19.36,21.34
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,10,7.0,2.6,0.4,0.75,6,6.05,2.81,1.44,1.37,1.92,2.06,46.45,23.80,22.64,31.74,34.05
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,15,10.5,3.9,0.6,0.50,6,4.93,2.17,1.22,0.95,1.53,1.33,44.02,24.75,19.27,31.03,26.98
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,775,20,14.0,5.1,0.9,0.38,6,4.24,1.51,1.00,0.51,0.83,1.04,35.61,23.58,12.03,19.58,24.53
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,1.5,5.7,2.8,0.75,2,29.44,7.21,1.78,5.43,20.58,6.03,24.49,6.05,18.44,69.90,20.48
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,2.3,8.5,4.3,0.50,2,29.17,7.54,1.94,5.60,20.11,5.78,25.85,6.65,19.20,68.94,19.81
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,3.0,11.3,5.7,0.38,2,30.24,7.87,2.11,5.76,19.00,5.33,26.03,6.98,19.05,62.83,17.63
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,1.5,6.4,2.1,0.75,3,21.10,6.41,1.78,4.63,12.22,3.26,30.38,8.44,21.94,57.91,15.45
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,2.3,9.6,3.2,0.50,3,16.30,6.67,2.14,4.53,10.88,3.79,40.92,13.13,27.79,66.75,23.25
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,3.0,12.8,4.3,0.38,3,15.28,6.80,2.29,4.51,8.21,4.05,44.50,14.99,29.52,53.73,26.51
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,1.5,6.8,1.7,0.75,4,9.71,5.48,1.90,3.58,6.96,3.51,56.44,19.57,36.87,71.68,36.15
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,2.3,10.2,2.6,0.50,4,7.13,5.67,2.08,3.59,4.88,2.73,79.52,29.17,50.35,68.44,38.29
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,3.0,13.6,3.4,0.38,4,11.08,5.45,2.16,3.29,3.98,1.77,49.19,19.49,29.69,35.92,15.97
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,1.5,7.3,1.2,0.75,6,8.97,4.05,1.56,2.49,2.92,1.98,45.15,17.39,27.76,32.55,22.07
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,2.3,10.9,1.8,0.50,6,7.69,3.60,1.63,1.97,2.19,1.22,46.81,21.20,25.62,28.48,15.86
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,3.0,14.6,2.4,0.38,6,5.38,3.13,1.58,1.55,1.67,0.80,58.18,29.37,28.81,31.04,14.87
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,4.0,4.0,2.0,0.75,2,27.04,6.67,1.89,4.78,17.29,6.11,24.67,6.99,17.68,63.94,22.60
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,6.0,6.0,3.0,0.50,2,22.76,7.08,2.16,4.92,12.89,7.19,31.11,9.49,21.62,56.63,31.59
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,8.0,8.0,4.0,0.38,2,19.78,7.44,2.42,5.02,10.53,5.08,37.61,12.23,25.38,53.24,25.68
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,4.0,4.5,1.5,0.75,3,14.67,5.67,1.97,3.70,6.55,4.67,38.65,13.43,25.22,44.65,31.83
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,6.0,6.8,2.3,0.50,3,8.48,5.20,1.92,3.28,4.70,2.56,61.32,22.64,38.68,55.42,30.19
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,8.0,9.0,3.0,0.38,3,7.03,4.80,2.06,2.74,3.72,1.67,68.28,29.30,38.98,52.92,23.76
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,4.0,4.8,1.2,0.75,4,5.61,4.55,1.67,2.88,3.61,2.43,81.11,29.77,51.34,64.35,43.32
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,6.0,7.2,1.8,0.50,4,7.59,3.61,1.74,1.87,2.32,1.37,47.56,22.92,24.64,30.57,18.05
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,8.0,9.6,2.4,0.38,4,6.92,3.28,1.63,1.65,1.80,0.98,47.40,23.55,23.84,26.01,14.16
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,4.0,5.1,0.9,0.75,6,6.11,2.90,1.37,1.53,1.62,1.26,47.46,22.42,25.04,26.51,20.62
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,6.0,7.7,1.3,0.50,6,4.03,2.30,1.17,1.13,1.06,0.81,57.07,29.03,28.04,26.30,20.10
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,8.0,10.3,1.7,0.38,6,3.51,1.88,1.01,0.87,0.82,0.59,53.56,28.77,24.79,23.36,16.81
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,7.0,2.0,1.0,0.75,2,10.40,3.95,1.80,2.15,4.03,3.20,37.98,17.31,20.67,38.75,30.77
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,10.5,3.0,1.5,0.50,2,8.53,3.20,1.81,1.39,2.33,1.95,37.51,21.22,16.30,27.32,22.86
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,14.0,4.0,2.0,0.38,2,5.40,2.67,1.43,1.24,2.50,1.41,49.44,26.48,22.96,46.30,26.11
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,7.0,2.3,0.8,0.75,3,5.57,2.60,1.36,1.24,1.51,2.09,46.68,24.42,22.26,27.11,37.52
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,10.5,3.4,1.1,0.50,3,3.98,1.81,1.02,0.79,0.77,1.25,45.48,25.63,19.85,19.35,31.41
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,14.0,4.5,1.5,0.38,3,2.95,1.43,0.84,0.59,0.49,0.92,48.47,28.47,20.00,16.61,31.19
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,7.0,2.4,0.6,0.75,4,5.02,2.04,1.23,0.81,1.13,1.63,40.64,24.50,16.14,22.51,32.47
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,10.5,3.6,0.9,0.50,4,3.38,1.72,0.93,0.79,0.27,1.11,50.89,27.51,23.37,7.99,32.84
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,14.0,4.8,1.2,0.38,4,2.63,1.12,0.78,0.34,0.02,0.78,42.59,29.66,12.93,0.76,29.66
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,10,7.0,2.6,0.4,0.75,6,2.48,1.38,0.92,0.46,0.69,1.29,55.65,37.10,18.55,27.82,52.02
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,15,10.5,3.9,0.6,0.50,6,1.72,0.71,0.31,0.40,1.01,0.80,41.28,18.02,23.26,58.72,46.51
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,750,20,14.0,5.1,0.9,0.38,6,1.06,0.92,0.56,0.36,0.17,0.57,86.79,52.83,33.96,16.04,53.77
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,1.5,5.7,2.8,0.75,2,20.99,6.76,2.37,4.39,10.77,6.40,32.21,11.29,20.91,51.31,30.49
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,2.3,8.5,4.3,0.50,2,12.58,6.53,2.55,3.98,8.82,3.71,51.91,20.27,31.64,70.11,29.49
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,3.0,11.3,5.7,0.38,2,10.53,5.91,2.51,3.40,7.25,2.36,56.13,23.84,32.29,68.85,22.41
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,1.5,6.4,2.1,0.75,3,4.45,4.36,1.95,2.41,3.64,1.74,97.98,43.82,54.16,81.80,39.10
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,2.3,9.6,3.2,0.50,3,7.71,3.33,1.73,1.60,2.59,0.94,43.19,22.44,20.75,33.59,12.19
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,3.0,12.8,4.3,0.38,3,5.96,2.78,1.63,1.15,1.57,0.65,46.64,27.35,19.30,26.34,10.91
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,1.5,6.8,1.7,0.75,4,5.34,2.72,1.45,1.27,1.58,0.88,50.94,27.15,23.78,29.59,16.48
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,2.3,10.2,2.6,0.50,4,3.30,2.08,1.32,0.76,0.77,0.53,63.03,40.00,23.03,23.33,16.06
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,3.0,13.6,3.4,0.38,4,6.29,1.71,1.15,0.56,0.44,0.39,27.19,18.28,8.90,7.00,6.20
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,1.5,7.3,1.2,0.75,6,2.78,1.46,0.84,0.62,0.62,0.51,52.52,30.22,22.30,22.30,18.35
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,2.3,10.9,1.8,0.50,6,12.10,1.15,0.78,0.37,0.10,0.32,9.50,6.45,3.06,0.83,2.64
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,3.0,14.6,2.4,0.38,6,9.14,0.91,0.61,0.30,0.13,0.22,9.96,6.67,3.28,1.42,2.41
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,4.0,4.0,2.0,0.75,2,10.39,4.02,1.97,2.05,3.78,2.00,38.69,18.96,19.73,36.38,19.25
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,6.0,6.0,3.0,0.50,2,3.07,2.86,1.57,1.29,2.16,1.11,93.16,51.14,42.02,70.36,36.16
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,8.0,8.0,4.0,0.38,2,5.75,2.51,1.58,0.93,1.79,0.76,43.65,27.48,16.17,31.13,13.22
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,4.0,4.5,1.5,0.75,3,5.15,2.06,1.28,0.78,1.28,0.96,40.00,24.85,15.15,24.85,18.64
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,6.0,6.8,2.3,0.50,3,2.61,1.55,1.08,0.47,0.28,0.57,59.39,41.38,18.01,10.73,21.84
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,8.0,9.0,3.0,0.38,3,2.22,1.22,0.83,0.39,0.27,0.44,54.95,37.39,17.57,12.16,19.82
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,4.0,4.8,1.2,0.75,4,2.37,1.36,0.84,0.52,0.31,0.68,57.38,35.44,21.94,13.08,28.69
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,6.0,7.2,1.8,0.50,4,4.12,0.97,0.70,0.27,0.11,0.42,23.54,16.99,6.55,2.67,10.19
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,8.0,9.6,2.4,0.38,4,1.68,0.86,0.59,0.27,0.30,0.32,51.19,35.12,16.07,17.86,19.05
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,4.0,5.1,0.9,0.75,6,3.49,0.86,0.56,0.30,0.03,0.49,24.64,16.05,8.60,0.86,14.04
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,6.0,7.7,1.3,0.50,6,4.09,0.67,0.41,0.26,0.30,0.33,16.38,10.02,6.36,7.33,8.07
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,8.0,10.3,1.7,0.38,6,5.09,0.52,0.35,0.17,0.43,0.24,10.22,6.88,3.34,8.45,4.72
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,7.0,2.0,1.0,0.75,2,2.12,0.65,0.64,0.01,0.18,1.08,30.66,30.19,0.47,8.49,50.94
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,10.5,3.0,1.5,0.50,2,2.91,0.51,0.46,0.05,0.89,0.68,17.53,15.81,1.72,30.58,23.37
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,14.0,4.0,2.0,0.38,2,3.27,0.58,0.27,0.31,1.42,0.52,17.74,8.26,9.48,43.43,15.90
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,7.0,2.3,0.8,0.75,3,2.25,0.65,0.64,0.01,0.61,0.81,28.89,28.44,0.44,27.11,36.00
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,10.5,3.4,1.1,0.50,3,1.48,0.23,0.07,0.16,0.74,0.48,15.54,4.73,10.81,50.00,32.43
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,14.0,4.5,1.5,0.38,3,2.34,0.32,0.15,0.17,1.17,0.40,13.68,6.41,7.26,50.00,17.09
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,7.0,2.4,0.6,0.75,4,2.31,0.48,0.35,0.13,0.82,0.69,20.78,15.15,5.63,35.50,29.87
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,10.5,3.6,0.9,0.50,4,2.43,0.53,0.49,0.04,1.05,0.46,21.81,20.16,1.65,43.21,18.93
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,14.0,4.8,1.2,0.38,4,2.44,0.28,0.24,0.04,1.04,0.34,11.48,9.84,1.64,42.62,13.93
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,10,7.0,2.6,0.4,0.75,6,2.72,0.42,0.39,0.03,0.96,0.56,15.44,14.34,1.10,35.29,20.59
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,15,10.5,3.9,0.6,0.50,6,2.36,0.51,0.38,0.13,1.11,0.31,21.61,16.10,5.51,47.03,13.14
Mn-BaWO4/SiO2,Mn,25,Ba,56,W,74,SiO2,11,0.185,0.185,40,40,20,700,20,14.0,5.1,0.9,0.38,6,2.40,0.23,0.13,0.10,1.10,0.22,9.58,5.42,4.17,45.83,9.17
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,1.5,5.7,2.8,0.75,2,36.77,4.95,0.56,4.39,28.88,6.40,13.46,1.52,11.94,78.54,17.41
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,2.3,8.5,4.3,0.50,2,33.95,5.75,0.62,5.13,30.55,6.32,16.94,1.83,15.11,89.99,18.62
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,3.0,11.3,5.7,0.38,2,35.16,6.19,0.65,5.54,30.58,6.03,17.61,1.85,15.76,86.97,17.15
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,1.5,6.4,2.1,0.75,3,25.57,5.18,0.50,4.68,20.98,3.30,20.26,1.96,18.30,82.05,12.91
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,2.3,9.6,3.2,0.50,3,23.61,6.02,0.55,5.47,21.67,3.17,25.50,2.33,23.17,91.78,13.43
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,3.0,12.8,4.3,0.38,3,24.51,6.40,0.58,5.82,21.53,3.06,26.11,2.37,23.75,87.84,12.48
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,1.5,6.8,1.7,0.75,4,18.69,5.19,0.46,4.73,16.62,2.07,27.77,2.46,25.31,88.92,11.08
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,2.3,10.2,2.6,0.50,4,19.02,5.77,0.48,5.29,16.66,1.95,30.34,2.52,27.81,87.59,10.25
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,3.0,13.6,3.4,0.38,4,17.88,6.29,0.51,5.78,16.83,1.90,35.18,2.85,32.33,94.13,10.63
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,1.5,7.3,1.2,0.75,6,12.51,4.79,0.38,4.41,11.79,1.12,38.29,3.04,35.25,94.24,8.95
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,2.3,10.9,1.8,0.50,6,12.77,5.31,0.44,4.87,11.46,1.04,41.58,3.45,38.14,89.74,8.14
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,3.0,14.6,2.4,0.38,6,11.99,5.76,0.51,5.25,11.12,1.00,48.04,4.25,43.79,92.74,8.34
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,4.0,4.0,2.0,0.75,2,36.30,4.77,0.58,4.19,31.42,6.45,13.14,1.60,11.54,86.56,17.77
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,6.0,6.0,3.0,0.50,2,37.87,5.35,0.62,4.73,31.44,5.81,14.13,1.64,12.49,83.02,15.34
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,8.0,8.0,4.0,0.38,2,37.50,5.86,0.67,5.19,31.71,5.67,15.63,1.79,13.84,84.56,15.12
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,4.0,4.5,1.5,0.75,3,27.52,4.87,0.46,4.41,22.30,3.21,17.70,1.67,16.02,81.03,11.66
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,6.0,6.8,2.3,0.50,3,25.45,5.55,0.52,5.03,22.24,3.00,21.81,2.04,19.76,87.39,11.79
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,8.0,9.0,3.0,0.38,3,26.08,6.02,0.56,5.46,21.99,2.89,23.08,2.15,20.94,84.32,11.08
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,4.0,4.8,1.2,0.75,4,19.58,4.90,0.41,4.49,17.95,2.04,25.03,2.09,22.93,91.68,10.42
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,6.0,7.2,1.8,0.50,4,19.60,5.58,0.51,5.07,17.39,1.90,28.47,2.60,25.87,88.72,9.69
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,8.0,9.6,2.4,0.38,4,19.03,6.00,0.54,5.46,16.67,1.80,31.53,2.84,28.69,87.60,9.46
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,4.0,5.1,0.9,0.75,6,12.46,4.62,0.41,4.21,11.64,1.06,37.08,3.29,33.79,93.42,8.51
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,6.0,7.7,1.3,0.50,6,11.84,5.03,0.44,4.59,10.64,0.95,42.48,3.72,38.77,89.86,8.02
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,8.0,10.3,1.7,0.38,6,11.97,5.51,0.54,4.97,10.25,0.97,46.03,4.51,41.52,85.63,8.10
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,7.0,2.0,1.0,0.75,2,41.46,4.59,0.62,3.97,32.56,5.24,11.07,1.50,9.58,78.53,12.64
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,10.5,3.0,1.5,0.50,2,43.12,5.08,0.58,4.50,31.44,4.71,11.78,1.35,10.44,72.91,10.92
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,14.0,4.0,2.0,0.38,2,42.22,5.68,0.56,5.12,31.74,4.81,13.45,1.33,12.13,75.18,11.39
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,10,7.0,2.3,0.8,0.75,3,30.03,4.85,0.53,4.32,22.74,2.84,16.15,1.76,14.39,75.72,9.46
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,15,10.5,3.4,1.1,0.50,3,29.09,5.77,0.63,5.14,21.19,2.67,19.83,2.17,17.67,72.84,9.18
Mn-Li2MoO4/SiO2,Mn,25,Li,3,Mo,42,SiO2,11,0.370,0.185,40,40,20,900,20,14.0,4.5,1.5,0.38,3,29.46,6.44,0.64,5.80,20.43,2.67,21.86,2.17,19.69,69.35,9.06
